"label","text","text_clean","text_token","label_num"
"fear","Jdi ada thr tapi dri APBD. Yang punya kuasa takut, kalau kalau di garis bawahi sama kpk. Dan jadilah mereka ggl dpt thr tahun ini. Kok bisa gitu ya. Buk mentri bilang aman. Yang lain ketakutan.","jadi ada thr tapi dari apbd yang punya kuasa takut kalau kalau di garis bawahi sama kpk dan jadilah mereka ggl dapat thr tahun ini kok bisa begitu ya buk mentri bilang aman yang lain ketakutan","thr  apbd  kuasa  takut  garis  kpk  ggl  thr  tahun  buk  mentri  bilang  aman  takut",1
"anger","tolong bantu saya [USERNAME] Kenapa ya lptop saya sudah 2 kali kok gabisa buka dokumen pasti not responding.pdhal sudah pernah dibawa ke hp center smg . Apakah lptop saya termasuk produk gagal atau gimana.beli 11 maret 2018 . Dan kalo gini trs kan jd jgkel sndri.","tolong bantu saya kenapa ya lptop saya sudah kali kok enggak bisa buka dokumen pasti not responding padahal sudah pernah dibawa ke hp center semoga apakah lptop saya termasuk produk gagal atau bagaimana beli maret dan kalo begini terus kan jadi jgkel sendiri","tolong  bantu  lptop  buka  dokumen  not  responding  bawa  hp  center  moga  lptop  produk  gagal  beli  maret  kalo  jgkel",0
"anger","ini udah masuk ke proses penjualan... Tapi pas dibuka detail ko malah gini? Apakah produk sedang diproses atau diproses tgl 11?","ini sudah masuk ke proses penjualan tapi pas dibuka detail kok malah begini tandatanya apakah produk sedang diproses atau diproses tanggal tandatanya","proses  jual  pas  buka  detail  tandatanya  produk  proses  proses  tanggal  tandatanya",0
"anger","[USERNAME] Semen indonesia belum nambang loh di Rembang...malah ada perusahaan yg lokasi hanya 200 meter dr areal tambang semen tidak pernah diprotes dan ini sudah bertahun2 lamanya...knp kok pas semen diprotes?","semen indonesia belum nambang loh di rembang malah ada perusahaan yang lokasi hanya meter dari areal tambang semen tidak pernah diprotes dan ini sudah bertahun lamanya kenapa kok pas semen diprotes tandatanya","semen  indonesia  nambang  loh  rembang  usaha  lokasi  meter  areal  tambang  semen  protes  tahun  pas  semen  protes  tandatanya",0
"anger","SIAPA YG BILANG PUNYA ANAK MENYENANGKAN TEROS *sodorin anak yg tantrum karna ngantuk tp gak mau bobo* *istigfar kenceng2*","siapa yang bilang punya anak menyenangkan teros sodorin anak yang tantrum karena ngantuk tapi enggak mau bobo istigfar kencang","bilang  anak  senang  ros  sodorin  anak  tantrum  ngantuk  bobo  istigfar  kencang",0
"sadness","Merasa oon ketika tahu sesuatu dan tidak boleh di bicarakan ke orang lain, nah kelalaian malah sebaliknya, jadi malah merubah siklus dan alur waktu yang seharusnya itu terjadi","merasa oon ketika tahu sesuatu dan tidak boleh di bicarakan ke orang lain nah kelalaian malah sebaliknya jadi malah merubah siklus dan alur waktu yang seharusnya itu terjadi","oon  bicara  lalai  rubah  siklus  alur  waktu",2
"anger","Punya sahabat cowo 2 nih, tapi sering nya ga konsisten terus sering bohong lagi. Kenapa sih? Udah berkali2 dimarahin karna sering bohong tapi ga mempan2 juga. Apa kodratnya suka bohong apa gimana?","punya sahabat cowok nih tapi sering nya enggak konsisten terus sering bohong lagi kenapa sih tandatanya sudah berkali dimarahi karena sering bohong tapi enggak mempan juga apa kodratnya suka bohong apa bagaimana tandatanya","sahabat  cowok  nih  konsisten  bohong  tandatanya  marah  bohong  mempan  kodrat  suka  bohong  tandatanya",0
"happy","Kalau tau ada libur panjang - selain lebaran - tuh rasanya pengen cepet gendong cerrier pake sepatu trus pergi, ketemu alam dan berdamai dengannya,","kalau tau ada libur panjang selain lebaran tuh rasanya pengin cepat gendong cerrier pakai sepatu terus pergi ketemu alam dan berdamai dengannya","tau  libur  lebaran  tuh  pengin  cepat  gendong  cerrier  pakai  sepatu  pergi  ketemu  alam  damai",3
"anger","Siapa bilang kafir gabung sama khilafah bro jgn alihkan isu anda itu siapa penyelundup dari kaum bumidatar se-olah2 pro Pancasila [USERNAME] [URL]","siapa bilang kafir gabung sama khilafah bro jangan alihkan isu anda itu siapa penyelundup dari kaum bumidatar se olah pro pancasila","bilang  kafir  gabung  khilafah  bro  alih  isu  selundup  kaum  bumidatar  olah  pro  pancasila",0
"happy","btw doa restu orang tua itu emang gilingan ya... pas udah mentok nyari literatur tambahan, nemu aja dong di RUMAH. padahal dari kemarin udah panik kudu mesen dari banyumas  apakah ini berkah ramadan [URL]","btw doa restu orang tua itu memang gilingan ya pas sudah mentok mencari literatur tambahan nemu saja dong di rumah padahal dari kemarin sudah panik kudu mesen dari banyumas apakah ini berkah ramadan","btw  doa  restu  tua  giling  pas  mentok  cari  literatur  nemu  rumah  kemarin  panik  kudu  mesen  banyumas  berkah  ramadan",3
"anger","Salah satu contoh tidak tau berterima kasih... pdhl datang pas sdh terkenal pi wannaone... ckckckc yg dl berjuang siapa? Jawab sendiri ma ko deh Wanna One's Swing Entertainment warns legal action against fansite masters [URL] via [USERNAME]","salah satu contoh tidak tau berterima kasih padahal datang pas sudah terkenal tapi wannaone ckckckc yang dulu berjuang siapa tandatanya jawab sendiri sama kok deh wanna one sih swing entertainment warns legal action against fansite masters via","salah  contoh  tau  terima  kasih  pas  kenal  wannaone  ckckckc  juang  tandatanya  deh  wanna  one  swing  entertainment  warns  legal  action  against  fansite  masters  via",0
"fear","Dri pgi ngerasain sakit perut kirain mau haid, udh beli kiranti pas di cek malah kaga ada,  plis atulah haid skrg aja, biar bisa ikut solat ied ","dari pagi merasai sakit perut mengira mau haid sudah beli kiranti pas di cek malah kagak ada plis atulah haid sekarang saja biar bisa ikut solat ied","pagi  rasai  sakit  perut  ira  haid  beli  kiranti  pas  cek  kagak  plis  atulah  haid  biar  solat  ied",1
"sadness"," Turut berduka cita buat kawan a cak. Semoga. Keluarga yg di tinggalkan a. Bisa di beri kesabaran &amp meridoi kepergian alm.. #sajete #wani","turut berduka cita buat kawan a cak semoga keluarga yang di tinggalkan a bisa di beri kesabaran amp meridoi kepergian almarhum","duka  cita  kawan  cak  moga  keluarga  tinggal  sabar  amp  meridoi  pergi  almarhum",2
"anger","[USERNAME] jaringannya mati ya? Tidak bisa dibuka mobile jkn. Saya mau ke puskesmes trus piye mau tunjukkan kartu elektoniknya? #kecewa","jaringannya mati ya tandatanya tidak bisa dibuka mobile jkn saya mau ke puskesmes terus piye mau tunjukkan kartu elektoniknya tandatanya","jaring  mati  tandatanya  buka  mobile  jkn  puskesmes  piye  kartu  elektoniknya  tandatanya",0
"anger"," lo belum lahir atau belom sekolah bong saya rasa.... Atau bapak lo pki bong Bandit , rampok atau sejenis yg menganggu orang banyak? Pak Soeharto dibilang kejam hanya oleh orang2 Pki Bandit Rampok Bong bong bongakkk [URL]","lo belum lahir atau belum sekolah bong saya rasa atau bapak lo pki bong bandit rampok atau sejenis yang menganggu orang banyak tandatanya pak soeharto dibilang kejam hanya oleh orang pki bandit rampok bong bong bongakkk","lo  lahir  sekolah  bong  lo  pki  bong  bandit  rampok  jenis  menganggu  tandatanya  soeharto  bilang  kejam  pki  bandit  rampok  bong  bong  bongakkk",0
"anger","bagi yang dulunya usaha terus skrg jd karyawan macam gue pasti bawaannye pgn usaha lagi . ga ada yang ngatur .flexible. lbh banyak duit. faaak","bagi yang dulunya usaha terus sekarang jadi karyawan macam gue pasti bawaannye pengin usaha lagi enggak ada yang mengatur flexible lebih banyak duit faaak","dulunya  usaha  karyawan  gue  bawaannye  pengin  usaha  atur  flexible  duit  faaak",0
"sadness","Salah satu efek merapi sama bom bagi orang yang mau bikin event. Negara lain takut ke Jogja dan Indonesia karena. Jadi aku lagi ada event internasional dan beberapa negara belum konfirmasi karena takut sama merapi sama teror juga. Moga merapi lekas reda :) moga ngga ada bom lagi.","salah satu efek merapi sama bom bagi orang yang mau bikin event negara lain takut ke jogja dan indonesia karena jadi aku lagi ada event internasional dan beberapa negara belum konfirmasi karena takut sama merapi sama teror juga moga merapi lekas reda smiley moga enggak ada bom lagi","salah  efek  rapi  bom  bikin  event  negara  takut  jogja  indonesia  event  internasional  negara  konfirmasi  takut  rapi  teror  moga  rapi  lekas  reda  smiley  moga  bom",2
"anger","Baiknya Gubernur Anies Baswedan dimosi tdk percaya biar lengser [USERNAME] ! [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL]","baiknya gubernur anies baswedan dimosi tidak percaya biar lengser tandaseru","gubernur  anies  baswedan  mosi  percaya  biar  lengser  tandaseru",0
"anger","Kaum oposisi tidak bikin geger-an di media termsk medsos ketika Rupiah menguat.... Musim ribut-nya khusus wkt terjadi pelemahan saja... dg menyalahkan semuanya kpd Presiden [USERNAME] ....  [URL]","kaum oposisi tidak bikin geger an di media termsk medsos ketika rupiah menguat musim ribut nya khusus waktu terjadi pelemahan saja dengan menyalahkan semuanya kepada presiden","kaum  oposisi  bikin  geger  an  media  termsk  medsos  rupiah  kuat  musim  ribut  waktu  lemah  salah  presiden",0
"sadness","Lagi puasa tp dri pagi udah kesana kemari mmbawa alamat,, eh ayuting2 kalee.. enggk ding. Ini knpa siang2 tetangga sbelah goreng telur yah, kan baunya smpe idung gw hikss piye sih mbak?","lagi puasa tapi dari pagi sudah kesana kemari mmbawa alamat eh ayuting kalee enggk ding ini kenapa siang tetangga sebelah goreng telur ya kan baunya sampai hidung gue hikss piye sih mbak tandatanya","puasa  pagi  kemari  mmbawa  alamat  eh  ayuting  kalee  enggk  ding  siang  tetangga  sebelah  goreng  telur  bau  hidung  gue  hikss  piye  mbak  tandatanya",2
"anger","[USERNAME] Heee aku kemarin ngeliat hoak tetang pohon plastik pertama kali dr akun anda ygdisebarkan lewat fb .... ini bukan saja nol besar tp skaligus nonjok muka junjungan sdr ... terima kasih","heee aku kemarin melihat hoak tetang pohon plastik pertama kali dari akun anda ygdisebarkan lewat fb ini bukan saja nol besar tapi sekaligus nonjok muka junjungan sdr terima kasih","heee  kemarin  hoak  tetang  pohon  plastik  akun  ygdisebarkan  fb  nol  nonjok  muka  junjung  sdr  terima  kasih",0
"anger","[USERNAME] Min ini gimana? Kurirnya salah kirim, malah ke alamat orang. Trs pertanggung jawabannya gimana? Tolong respon secepatnya. Thanks. [URL]","min ini bagaimana tandatanya kurirnya salah kirim malah ke alamat orang terus pertanggung jawabannya bagaimana tandatanya tolong respon secepatnya thanks","min  tandatanya  kurir  salah  kirim  alamat  tanggung  tandatanya  tolong  respon  cepat  thanks",0
"fear","Ini pas banget! Gue habis baca buku ada bule PDKT bilang cariin rumah sama.mobil. dicariin mobil sama rumah mewah si bule Ok dan niat kirim uang sekitar $100jt tp pake pos. Bilang sama hadiah lain. Tp gak masuk akal kirim yang sebanyak itu pake pos [URL]","ini pas banget tandaseru gue habis baca buku ada bule pdkt bilang carikan rumah sama mobil dicariin mobil sama rumah mewah sih bule ok dan niat kirim uang sekitar $juta tapi pakai pos bilang sama hadiah lain tapi enggak masuk akal kirim yang sebanyak itu pakai pos","pas  banget  tandaseru  gue  habis  baca  buku  bule  pdkt  bilang  carik  rumah  mobil  dicariin  mobil  rumah  mewah  bule  ok  niat  kirim  uang  kitar  juta  pakai  pos  bilang  hadiah  akal  kirim  pakai  pos",1
"anger","[USERNAME] [USERNAME] [USERNAME] [USERNAME] Masalahnya itu uang buat konsumsi buka puasa bareng anak yatim yang harus dibayarkan ke katering ..","masalahnya itu uang buat konsumsi buka puasa bareng anak yatim yang harus dibayarkan ke katering","uang  konsumsi  buka  puasa  bareng  anak  yatim  bayar  katering",0
"sadness","Niat ke masjid sholat nya di lantai 2 berharap bisa obob manjah krn biasanya ga banyak yg solat disini. Fact: Fullhouse mpe shaf belakang. Bhay!","niat ke masjid sholat nya di lantai berharap bisa obob manjah karena biasanya enggak banyak yang solat disini fact fullhouse mpe shaf belakang bhay tandaseru","niat  masjid  sholat  lantai  harap  obob  manjah  solat  fact  fullhouse  mpe  shaf  bhay  tandaseru",2
"happy","Paling excited kalo ngobrol sama orang kreatif, siap saja kalo bakal tercengang sama ide mereka yang mungkin belum pernah terpikirkan olehmu: ""Oh iya, kenapa aku baru kepikiran?""  ","paling excited kalo mengobrol sama orang kreatif siap saja kalo bakal tercengang sama ide mereka yang mungkin belum pernah terpikirkan olehmu oh iya kenapa aku baru kepikiran tandatanya","excited  kalo  obrol  kreatif  kalo  cengang  ide  pikir  oh  iya  pikir  tandatanya",3
"anger","Miris : Menciptakan 'karya' dengan susah payah yang menguras pikiran,tenaga,waktu dan materi,... KALAH oleh oknum yg menjiplak dan/atau sekedar terima beres memanfaatkan karya orang lain dengan gimmik dan sensasi. Gimana menurut [USERNAME] ??","miris menciptakan karya dengan susah payah yang menguras pikiran tenaga waktu dan materi kalah oleh oknum yang menjiplak dan atau sekedar terima beres memanfaatkan karya orang lain dengan gimmik dan sensasi bagaimana menurut tandatanya","miris  cipta  karya  susah  payah  uras  pikir  tenaga  waktu  materi  kalah  oknum  jiplak  sekedar  terima  beres  manfaat  karya  gimmik  sensasi  tandatanya",0
"anger","Sebelah mana stereotyping-nya dari pernyataan saya? Coba ditunjukkan, siapa tahu saya salah bicara. Bagus dong kalau banyak yang mengecam. Semakin banyak makin terdengar suara untuk kebenaran, semakin bagus. Kalau benar tapi kalah keras sama yang salah, itu yang harus diatasi. [URL]","sebelah mana stereotyping nya dari pernyataan saya tandatanya coba ditunjukkan siapa tahu saya salah bicara bagus dong kalau banyak yang mengecam semakin banyak makin terdengar suara untuk kebenaran semakin bagus kalau benar tapi kalah keras sama yang salah itu yang harus diatasi","sebelah  stereotyping  tandatanya  coba  salah  bicara  bagus  kecam  dengar  suara  bagus  kalah  keras  salah",0
"anger","Tipikal cowo menye menye bgt ni. Paling ngga bisa diajak argumen. Menyalahkan orang dan mengeluh terus ni manusia maha sempurna. Pen ngatain goblok tapi puasa.","tipikal cowok menye menye banget ini paling enggak bisa diajak argumen menyalahkan orang dan mengeluh terus ini manusia maha sempurna pengin mengatai goblok tapi puasa","tipikal  cowok  menye  menye  banget  ajak  argumen  salah  keluh  manusia  maha  sempurna  pengin  katai  goblok  puasa",0
"happy","Tiada henti 2ny q mengucap syukut alhmdllh.... Skrg aku bsa.... Uang jadi panitia kmrn alhmdllh trmkah kau bri brlmpah.... Mski tak sbrpa inysllh lma2 mmbukit amn [URL]","tiada henti nya ku mengucap syukut alhmdllh sekarang aku bisa uang jadi panitia kemarin alhmdllh trmkah kau bri brlmpah mski tak sbrpa inysllh lama mmbukit amn","tiada  henti  ku  syukut  alhmdllh  uang  panitia  kemarin  alhmdllh  trmkah  kau  bri  brlmpah  mski  sbrpa  inysllh  mmbukit  amn",3
"anger","Kamu mau ngomong apa.Kayaknya kamu dendam kpd Anies.Pernah disakiti olh gub Anies?Salah apa Anies kpdmu?.Knp dendam?Kamu klmpok DKI42% yg tdk puny gub,Anies bukan [URL] pada tempatnya kamu maki2 Anies.Salah. [URL]","kamu mau mengomong apa kayaknya kamu dendam kepada anies pernah disakiti olh gub anies tandatanyasalah apa anies kpdmu tandatanya kenapa dendam tandatanyakamu klmpok dki yang tidak puny gub anies bukan pada tempatnya kamu maki anies salah","omong  kayak  dendam  anies  sakit  olh  gub  anies  tandatanyasalah  anies  kpdmu  tandatanya  dendam  tandatanyakamu  klmpok  dki  puny  gub  anies  maki  anies  salah",0
"sadness","Ketika di group keluarga udah pada ngomongin mudik. Duuh pengen mudik. Tapi apa daya suami libur cuma 4 hari dr hari H lebaran. Itu juga kalo g di telpon disuruh masuk. 2 tahun lalu malah habis sholat eid lgsg kerja ","ketika di group keluarga sudah pada mengomongkan mudik duuh pengin mudik tapi apa daya suami libur cuma hari dari hari h lebaran itu juga kalo enggak di telpon disuruh masuk tahun lalu malah habis sholat eid langsung kerja","group  keluarga  omong  mudik  duuh  pengin  mudik  daya  suami  libur  lebaran  kalo  telpon  suruh  tahun  habis  sholat  eid",2
"sadness","Orang yg pernah kalah dalam pertarungan POLITIK sulit untuk bisa disembuhkan Karena mereka tdk bs meraih impian dan sdh kehilangan banyak Harta.","orang yang pernah kalah dalam pertarungan politik sulit untuk bisa disembuhkan karena mereka tidak bisa meraih impian dan sudah kehilangan banyak harta","kalah  tarung  politik  sulit  sembuh  raih  impi  hilang  harta",2
